RMSE,testR2
0.5492353437337596,0.43187795886933
0.5678702891488899,0.43572562455432584
0.5553708429290125,0.4244503624437771
0.5580520519415636,0.41069136920833793
0.5607181873836865,0.4350379831256168
0.553105697050654,0.44335452429815037
0.5632535745001671,0.41878727588444375
0.55589078660045,0.4380715346937244
0.5524602564604558,0.4382031577175376
0.5611015998653782,0.41934840833412257
0.5653817089461524,0.41952863897269277
0.554316929111765,0.44292484730461357
0.5511552685900774,0.44176787299384157
0.5604542983547878,0.4120806957401576
0.5396591824309926,0.45860276113467413
0.5499123599029138,0.4528143069799807
0.5509228519714088,0.4246359692900653
0.5672140352133989,0.4132108203864
0.5589969663912775,0.43424458713977776
0.5656406835035616,0.41868317117421505
0.5627543558451044,0.4433299389446178
0.5528136845303709,0.43162522329193864
0.5608919525480428,0.43625738175063
0.5579957785666521,0.44647847337240587
0.5666038265064829,0.4220268373952831
0.5526591611679502,0.43663806899686897
0.5681627994382815,0.4350532239494168
0.5677131516858481,0.41901073385366383
0.5638446521844961,0.4028133269431826
0.5693352443743939,0.4125322491943292
0.5661550692410163,0.4237314844187592
0.5700366993762904,0.41430555454360285
0.565151290275287,0.4441244482931903
0.5575317469817217,0.4389424977092713
0.5582875677654457,0.4348315455754337
0.5509288589992357,0.43538862791815514
0.5592895787187376,0.4387401543142838
0.5473029597602533,0.4428395899001947
0.5582965473814672,0.4443693252522153
0.5595900312483805,0.4368033345099033
0.551939321908033,0.42552166032083516
0.5545981746933325,0.4372875064510757
0.5625117363400964,0.4349892316618411
0.5587380236985887,0.4414238200977446
0.5658102935002066,0.4146771116426926
0.5523199800940457,0.44771231555518276
0.5678423521848692,0.41650623105401263
0.5655388757828246,0.42825838664309535
0.5668182230269828,0.4197387496624212
0.5612039186119171,0.4125112938480937
0.5649625710839714,0.41788602521158114
0.5614903264068823,0.41018455034469625
0.5600763617128762,0.43715840951610774
0.5573836544585481,0.42505907123511466
0.5633189503080319,0.4107132802451542
0.5546648690808764,0.43606788993606294
0.5524989355672517,0.4564414627899296
0.5566628303591236,0.42429626812107324
0.5521351983267494,0.43861955402148833
0.5606070536063777,0.405761397110622
0.5623066700457783,0.44079823220507375
0.5611776978510088,0.42905565757909203
0.5612067434458775,0.4205792622099317
0.5498149813863301,0.4393674870395706
0.5572171893271217,0.43328738138632583
0.5560429676788637,0.45228106621591146
0.5631999621266325,0.4428275164460078
0.5649375284607686,0.4181378709503528
0.5504317405209654,0.4129233224379879
0.5531385861622027,0.452369387812557
0.5518044262744843,0.42678303262708317
0.5642727989009441,0.42198745144812766
0.5549115756988253,0.4227262702326421
0.5703750772296061,0.41466588913809677
0.554478811155361,0.427070935201304
0.5512494545569284,0.43635317481353797
0.565011894608932,0.41115147512517736
0.564853272548263,0.41896932119963026
0.5632330726439391,0.42378950198589227
0.5564405493582687,0.43293263267326954
0.5556371971603097,0.43453810564406836
0.5659919977631361,0.43155132181092404
0.5413803214994493,0.4451964906122752
0.563581183707459,0.4301551256086398
0.558958473388331,0.42813230762387133
0.5554265573515288,0.44405490207393616
0.5589867796318003,0.4217537944024653
0.569584248001398,0.41481330119728843
0.5601193848403523,0.43286555920756653
0.5651395148187702,0.4068048554784879
0.5674106727855861,0.4178253381630822
0.5610896969110746,0.42793599039174546
0.5577205403834009,0.4267079474087607
0.5635962037558622,0.4352542148688209
0.5560895255003785,0.44634124649137075
0.5596878984955197,0.42638352567812055
0.5563043350902861,0.42586145226836847
0.5591882707987648,0.4432859872129946
0.5586907689336176,0.43437200109495633
0.5534272819409208,0.4287200165061097
0.5528352472531146,0.4499476249040585
0.5545685558549638,0.44535673148589483
0.5621718014495397,0.41940505595300237
0.561902329911331,0.4351112522320637
0.5539830379873185,0.43891062955558213
0.5533528200077965,0.4520343041744549
0.5634243304892775,0.4108996082808515
0.5498261766425545,0.4422646702350801
0.557862855863881,0.436113927088861
0.5584007136694248,0.4283427928599256
0.5599153295678374,0.42529704190470097
0.5561941679426463,0.42359261785467883
0.5628449061206137,0.42402384411563854
0.5698280980470325,0.40515942261512417
0.5607663723555342,0.41952466311158565
0.5548811447708845,0.4271818472469652
0.5568442305289077,0.43686817903495945
0.5564232022799601,0.43570297835273264
0.5549925370132905,0.45158055152837673
0.5556575410752251,0.4404987670303989
0.5724937629489943,0.4150516744269739
0.5595747734400581,0.42450237877235975
0.5670671175514628,0.41412318247266733
0.5648944747480682,0.4273448371367089
0.5703147271870118,0.4141300410563499
0.5567099969850787,0.43365627268166684
0.5649233598469531,0.4222541975962337
0.5479275146576099,0.4487181992947711
0.571529953582886,0.4174321442472514
0.5688535205229742,0.4291905494574607
0.5486449620155045,0.4312524546833958
0.5534974628685587,0.43524718758468917
0.5590231098632941,0.44578139779936776
0.5544997710202565,0.4311967619802193
0.5594730426409851,0.4430905058728365
0.5802827917055479,0.4141980013585852
0.5679569930229352,0.4080079873058119
0.5630014513639593,0.4338474138600411
0.5584467536102058,0.44012356604104985
0.5535734804167235,0.43211365044650285
0.5678162112449069,0.440097443049266
0.564031068793597,0.4204059349496212
0.5519364530571781,0.4285972563785331
0.5592555052431815,0.4231031429518901
0.5687545398947644,0.4052548811702349
0.5655584111277538,0.433772809108516
0.565440156269569,0.4318943583868927
0.5667263472126564,0.42500460005232055
0.5534071974813408,0.4434761309852866
0.5566753560652851,0.42563928179000043
0.5607784167256693,0.4336981700199838
0.55217782388367,0.44060115460592486
0.5594910427326883,0.42973934739902797
0.5541196371177372,0.41690441680428303
0.5514546610600007,0.4264693821852866
0.5629671645470508,0.41612486756631983
0.5428982306829964,0.4517654829501614
0.5599404374976045,0.42320823170473376
0.5577644083788823,0.42818123568546085
0.5551480237773775,0.4272150825242004
0.5709469148497749,0.4220933897333249
0.5485568639531188,0.43786829502459335
0.5648503185277366,0.4131700865873569
0.5595610444655338,0.42795265016847106
0.5593023700646276,0.4175246434178038
0.5602615289400859,0.43494850096886517
0.5635004420627345,0.4310286985360883
0.5541849000940596,0.4433058266115726
0.5476758958455616,0.4319770866009385
0.5590351599302738,0.42801733679753606
0.546182179846737,0.4483793676206166
0.5600263100344813,0.42659492929018905
0.5597216928339582,0.44441266314354366
0.5607040596340873,0.4328562231974822
0.5608138408279683,0.4164165252070692
0.5467137597528732,0.4332519774874062
0.5609300149430969,0.43954209140165557
0.5627870953157487,0.4433129521914658
0.5574192104279815,0.4344192954615087
0.5681419655751944,0.41039642269859733
0.5514401390629318,0.4257264874684714
0.5628368230863245,0.4313141660849764
0.568973587345594,0.41613494218046376
0.5627160887076997,0.42399569449358965
0.5459772889664434,0.43103543023800517
0.5663649917691246,0.4168598890470404
0.5529702927821565,0.4377438259750903
0.5711746070175557,0.40256120172160437
0.5575085937652261,0.43054687236921885
0.5665771340339114,0.4274775478477798
0.5659827237520785,0.422194041346002
0.571683658705605,0.40498673400606233
0.5507400600843774,0.44531736431087565
0.5614845966483781,0.42366210083889266
0.5619335584410536,0.41883753268749346
0.5478440686564487,0.4595892801029541
0.5646794817544152,0.42744685181284536
0.5623866272680135,0.42880728743290997
0.5606170425375255,0.4351421140858309
0.5516052992317608,0.4151380927960623
0.5594308876165215,0.4409656763992593
0.5689038719892966,0.4093311304224697
0.5717734121578081,0.42086563228435603
0.560164371279939,0.4322986526353365
0.5587885537531901,0.4413601325797273
0.548633034666333,0.4359869454550801
0.5713490792924864,0.4227474104856396
0.5555275393325781,0.4259158378328948
0.5585006561569287,0.4316366533965684
0.5541045217885976,0.4355416362220922
0.5657798143007133,0.43062703482119047
0.5560119744466355,0.40561513040256725
0.5664926567209474,0.4280199576479975
0.5592066463251913,0.41761114800043686
0.5727074831019816,0.4210719504576903
0.5620794232198462,0.40439008333324633
0.5612872202640478,0.4251139751517252
0.5589741964949471,0.42539004910209643
0.5693809440220946,0.4241754408860806
0.5728772283148584,0.419127165624228
0.565058352096842,0.4188533981372602
0.5653744367768091,0.42720918889602166
0.554782616197242,0.4265469672926544
0.5559185904968081,0.4297767308763043
0.5590640755169771,0.4307508114489521
0.5465397742190304,0.44868361442064475
0.5600288660960201,0.42994390277045613
0.5631833920297784,0.412046341176465
0.5702402338530163,0.43003485740271685
0.5546724483156937,0.45477050656546003
0.5553582394390024,0.4393154465132977
0.5752417555135674,0.4080549987165677
0.562659320340652,0.4171272866389726
0.5572858190272555,0.4227854567115348
0.5468870262523957,0.4347733173333034
0.550748050414483,0.4349206841685116
0.5546165160029074,0.44184868846240755
0.5561894450491247,0.43621646530835334
0.5571309059006146,0.43445624505362024
0.5677912946029506,0.4127639821900869
0.5472130145250075,0.4386697012956916
0.5527362749265926,0.4432583327892442
0.5605438335133962,0.42045985036415023
0.5552235822279081,0.4377238065275115
0.5460797087609436,0.4473146356896748
0.5586113210351293,0.4488684097287886
0.5626373591469989,0.43351745173809886
0.5532245775258595,0.44251602209362795
0.5679445608031828,0.4313655065321981
0.5583762401725391,0.44107736013849286
0.5536747319834983,0.4428746355058659
0.5716262282846246,0.4123372168059042
0.5737088220169458,0.4197894814895089
0.5695428925050148,0.4199705169903398
0.5513426183916468,0.4436486541081479
0.5598413031988714,0.4122518420285314
0.5582284277583154,0.40604732012904854
0.5632694094766454,0.42598887572174204
0.5504938789679379,0.44730684848442914
0.5519807700018865,0.4426858389156648
0.5698044841099196,0.4159432731911096
0.5529626802101024,0.44465058552348946
0.5520545969922548,0.44395388248803236
0.5585098610680345,0.42813627556502876
0.5653593366684261,0.4092515217594199
0.5512002826601824,0.43873289520001324
0.5594486711599332,0.4171349374242368
0.5546013111550077,0.41468289881431386
0.5575350881270333,0.4445048859071091
0.5591668539654577,0.420406241318684
0.555048744410218,0.4437319377413286
0.551781874776146,0.43728751388204856
0.550242849762352,0.43067684018025265
0.5621360630271647,0.4294953250579744
0.564931706425075,0.42229695392980227
0.5582122954022727,0.44436326801082016
0.5716817041120916,0.410881916319921
0.5717581443705594,0.4253648201053978
0.5495405972190216,0.4365018460459478
0.559924262115366,0.4280042522373071
0.5655735944952534,0.4136453666168163
0.5562674034694703,0.4293166032908332
0.550614761775814,0.4346176318220313
0.5601738002508888,0.418670042279475
0.564283897640906,0.4327227333905137
0.5609079908383873,0.4361304053145867
0.5516085712485087,0.44208445671303276
0.5537705876945395,0.44244788834318083
0.5614415235345777,0.42174308962255624
0.5663333534768235,0.42101650057554774
0.5544721621336498,0.4547987009543547
0.559655645694053,0.4317193798385953
0.5734006396908058,0.3925029533707013
0.5553929408270162,0.41520230477996545
0.5643052158236346,0.41134591062849546
0.5536986052901464,0.44013985152419655
0.5551401444148242,0.42521145329703747
0.5596205008227596,0.4211405414005137
0.564745397645591,0.43319133500754814
0.5664732251434252,0.41251645596460196
0.5643738820244388,0.4043650126118489
0.5598489094648126,0.4152649944859048
0.5634883919048728,0.4345359742494549
0.5505279782183888,0.4498080688927051
0.556283937430116,0.43126931610660046
0.5562512776102088,0.4390556406132876
0.5626523532835515,0.43054210498297596
0.5653697793165605,0.4212420526093079
0.5558250332815746,0.42432913683724194
0.5800381467154487,0.39680504445481524
0.5445413157550004,0.44830033609691666
0.5662335820974764,0.3957081125683476
0.5670617431308274,0.4225603960343083
0.5595252778441334,0.43422397723541006
0.5527973322466528,0.4337964359365498
0.5506902496269942,0.4503531340096224
0.5551940854097337,0.4146929683650544
0.5710676852912464,0.4163439110148641
0.5638743267487398,0.42791903157439004
0.5571313095070162,0.4175002199409388
0.5611889294219596,0.42946231123247036
0.5530109779327222,0.4155376843513493
0.5587562070539539,0.41900612872871534
0.5564489767001022,0.43825126578351914
0.55621427255123,0.4482831499387455
0.5574720241760441,0.43108316594958096
0.5602400497947779,0.4310588929894362
0.5521165465591407,0.43910705242151216
0.5738945512356802,0.426794261418617
0.5528137868438688,0.4402379739025196
0.5599903048739044,0.4221813367203604
0.5551686807026458,0.43494999705693516
0.564783921462993,0.4385460491228983
0.5576907623648336,0.4391275405555263
0.5537843761417258,0.4215459253556857
0.5551449076682039,0.4334674114299354
0.5593114976277404,0.41737042046856754
0.5580716361616473,0.42967408966877585
0.56447404942435,0.4413493927261861
0.5617308438799531,0.41652109340759813
0.5716848652071619,0.3928870321949546
0.5688035212327339,0.41500085809918463
0.5452099242170253,0.4520637130088564
0.5627406135350128,0.42569542482337874
0.5574795560991375,0.4157020968387858
0.5579766614448703,0.43134310062144765
0.5672216970497918,0.4280604419657965
0.5617582450907049,0.44413971275897435
0.549404224800007,0.43520050252957276
0.555463970524014,0.4169848691161794
0.5484134691979836,0.429067835304602
0.5703036017823463,0.4083461801798529
0.5650618858594277,0.42804737340265975
0.5514665707402252,0.43327676365556966
0.5698931110759228,0.4216806210968058
0.5532562804172781,0.431433335622289
0.5618743822073456,0.4294630715762744
0.5579846301976847,0.4287078388915532
0.5650774695962175,0.40457706709468577
0.5595082541563554,0.41707452948672763
0.5683120479822568,0.43974449152614314
0.5624801973098722,0.41669931585504505
0.5539848422538706,0.43977202859484454
0.5567008366046655,0.4296834150764284
0.5672939286426821,0.4192794693772056
0.5592923933422687,0.42414360942282947
0.5650374757127989,0.41936746479051035
0.5543786683211922,0.4307983039102846
0.5668057318698797,0.4130069314350385
0.5578836258700441,0.41620405528797877
0.5598757103734443,0.43810835757731537
0.5700931449894323,0.4187702591734578
0.5413604399711954,0.44345195036639384
0.5596930637875931,0.412912680848584
0.5619631580998636,0.42055465600676467
0.5569249788831463,0.42303578611161086
0.5576894997228045,0.43347126404073655
0.5593111064192194,0.42602788964514793
0.5410477050399023,0.4574130696552725
0.5582622933044058,0.4316445416167246
0.5550188455574014,0.4339028353504022
0.5538968021303392,0.428012368521573
0.5610986327190064,0.4270030498823718
0.5558448348252141,0.4436904421299098
0.55336376678259,0.4455408210112445
0.5612451094608919,0.4312884967958005
0.559972356565608,0.4192814658510291
0.5583808329711901,0.43511307117510833
0.5515168177281011,0.43652947998867886
0.5554075866872418,0.43679662570226574
0.5604456170263985,0.4369089134050408
0.5527244352965933,0.44608441842296653
0.561110830551212,0.4126040317556281
0.5613320138945181,0.4270015804017391
0.5504376566046633,0.4515855549574034
0.567483114231986,0.395321481550135
0.5578966975581232,0.4230293724123142
0.568674618140322,0.41451329056281006
0.5599083768107735,0.4212128361281754
0.5639331849223657,0.4234152749949619
0.5733786272491396,0.42105991072400717
0.5477543905119993,0.44309573733598173
0.5555938221544701,0.4338594951743009
0.5551048788274613,0.43935929942678686
0.5677018330935083,0.40263883527995403
0.5481330505231514,0.43166020956575135
0.5523689182549976,0.44029446406032613
0.5686053176081343,0.4146680271266078
0.5601538789955269,0.4336767918968567
0.5544779144257561,0.4259399493178423
0.5747425329136259,0.3932670967580749
0.5576874287139024,0.4360321185839452
0.5603594806534029,0.429953718651103
0.5572539181127134,0.4300052870705401
0.5578966069018144,0.43319260488641465
0.574204825549778,0.4160022940251815
0.5677234390785845,0.415163794597338
0.5597885727879122,0.4213401023535892
0.5567750610548082,0.42484189115323867
0.5628024996245574,0.4357069600887702
0.5712889403598108,0.41894595724467587
0.5594155651703339,0.4332811686676351
0.5703093235201105,0.4353354468698032
0.5617471591372998,0.4235878399020786
0.5609236564356689,0.427602154422032
0.570654424850793,0.411320762006962
0.568332003235394,0.4210441694260195
0.5571343550276103,0.4305656044655827
0.5708551751880117,0.4287489570031321
0.5532846307283185,0.41028487410546577
0.5625024553070701,0.4264264637000791
0.5441846285653353,0.4498216770323349
0.5512445758369326,0.43659931769288607
0.5498602387721059,0.4238547270114049
0.5558655458478289,0.44914395304051924
0.5593674616226119,0.4360964809631861
0.5532200176495096,0.42884830223166437
0.5600576462931733,0.41470501683196703
0.5486035564642349,0.4328787707322477
0.559126478663949,0.4472114482846826
0.5577652710699549,0.42627653924976416
0.5698591782755866,0.41112225970696914
0.5525160940575548,0.43626606659183864
0.56228238699327,0.4431116097531619
0.5587157090629157,0.4411135995375439
0.548259874248454,0.4365226686065824
0.5690254653605548,0.4257247698687786
0.5567315009990937,0.4211949645352119
0.5545970131062534,0.431833362912469
0.549215074992954,0.445580905086957
0.5596329363339524,0.4182052937688727
0.5750746598255927,0.4205148344359544
0.5566910098133772,0.4346165746871269
0.555195440580565,0.42601965367357175
0.550008555458598,0.43872339898519364
0.5660479248183887,0.4246228620644349
0.5594927453169503,0.4138601617121004
0.5588271938820474,0.43417194401176185
0.5649516931010707,0.4218942058334182
0.5439744559741037,0.4573808466833392
0.5547234904046036,0.4354864512670129
0.569550863727011,0.41675022774458315
0.5518824110017118,0.44222298628189904
0.55200328128643,0.4472653898921912
0.5543780662072906,0.42437218314328184
0.5614426619099644,0.4237572640653172
0.5613883606891881,0.42755501044704725
0.5587877366324772,0.42840092416706466
0.577029783455075,0.41565517636645344
0.5531779320709734,0.4345222898549105
0.5474865695100332,0.44353554353220437
0.5584234805425323,0.42825838865874266
0.5600273295855105,0.4308367689300058
0.5546750367395542,0.4397779171410092
0.5554317416234136,0.444172713332912
0.5653243902924506,0.42698452990786084
0.5653216766810802,0.40698858774541735
0.5657972246710838,0.4360407751083608
0.5581730066762809,0.43880334696398837
0.5649682254503331,0.4306538614670955
0.5523618797915376,0.4473957796130752
0.5509637730921985,0.43201430232371674
0.5727568622895153,0.41645308859489494
0.562866489266458,0.4299196145777364
0.5601735540720401,0.41529270871671253
0.5534759742319482,0.4318094103699165
0.5477375366737105,0.42734858749540217
0.5517972757817511,0.44316737741111567
0.5530640445920219,0.43568277140357814
0.557558743258496,0.4292500689851019
0.5635980492027692,0.4343666963052101
